"id","titulo","categ","operacion","tipo_inmueble","precio","moneda","condicion","barrio","departamento","direccion","zip","lat","long","terraza","baulera","biblio","cocina","comedor","depserv","dormsuite","entrepiso","escritorio","estar","lavadero","livingcomedor","living","patio","playroom","toilette","vestidor","aircond","calefacc","tenis","asc_serv","estacionam_cortesia","gym","guarderia","internet","jardin","kitchenette","lavadero_2","losa_rad","parrillero","piscina","sala_reuniones","spa","salon_comunal","seguridad","jacuzzi","tipo_inmueble_2","operacion_2","amoblado","banos","ap_ppiso","dormitorios","tipo_edif","estado","expensas","luminosidad","sup_constru","sup_terr","orientacion","antiguedad","altillo","bodega","galeria","sotano","alarma","futbol","estufa_lena","porton_electr","garage","tipo_ubicacion","num_plantas","agua_corr","gas_caneria","luz_electr","acceso","disposicion","horario_contacto","apto_profesional","condicion_2","aircond_pamb","calefacc_pamb","estacionamiento","mascotas","ambientes","ascensores","capacidad_personas","pisos_edificio","casco","casa_casero","antig_casco","estado_casco","galpones","tanque_agua","desag_cloaca","pavimento","alarma_2","deposito","sist_incendio","vestuario","localizacion_local","balcon","comedor_diario","bar","caja_seg","golf","paddle","pileta","sauna","solarium","salon_comunal_2","quincho","basquet","volley","hogar_lena","salamandra","vigilancia","sup_contru_2","amb_casco","recepcion","cobertura_techo","tipo_cochera","mes","dia","ano","fuente"
"MLU450731258","Apartamento A La Venta En La Aguada - Ref: 3937","MLU1474","Venta","Apartamentos",114000,"USD","used","Montevideo","Montevideo","Aguada","20100",NA,NA,"Terraza",NA,NA,"Si",NA,"No","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","1",NA,"1","Departamento",NA,NA,NA,40,48,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450731281","Penthouse A La Venta A Estrenar En Zona Cordon - Ref: 3960","MLU1474","Venta","Apartamentos",161900,"USD","used","Montevideo","Montevideo","Cordon","20100",NA,NA,"Terraza",NA,NA,"Si",NA,"No","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","1",NA,"2","Departamento",NA,NA,NA,50,74,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450731263","Loft A La Venta En Barrio Palermo - Ref: 3944","MLU1474","Venta","Apartamentos",127200,"USD","used","Montevideo","Montevideo","Palermo","20100",NA,NA,"Terraza",NA,NA,"Si",NA,"No","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","1",NA,"0","Departamento",NA,NA,NA,30,48,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450731619","Apartamento En Piso Alto Sobre B. Blanco Orientaci<f3>n Norte! - Ref: 4891","MLU1474","Venta","Apartamentos",310000,"USD","used","Montevideo","Montevideo","Pocitos","20100",NA,NA,"Al Frente",NA,NA,"Si",NA,"Si","1",NA,NA,NA,"Si","No",NA,NA,NA,"Si",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","2",NA,"3","Departamento",NA,NA,NA,120,130,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Si",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451085772","Entre El Centro. La Rbla. Y Ciudad Vieja","MLU1474","Venta","Apartamentos",97900,"USD","used","Centro","Montevideo","Maldonado 0000",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta",NA,"1","4","1","Departamento","Excelente",NA,"Muy buena",46,46,NA,"En construcci<f3>n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450730905","Penthouse En Punta Carretas En Edificio De Calidad - Ref: 3588","MLU1474","Venta","Apartamentos",133000,"USD","used","Montevideo","Montevideo","Punta Carretas","20100",NA,NA,"Terraza",NA,NA,"Si",NA,"No","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","1",NA,"0","Departamento",NA,NA,NA,30,40,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450730894","Apartamento En Punta Carretas En Edificio De Calidad - Ref: 3578","MLU1474","Venta","Apartamentos",285000,"USD","used","Montevideo","Montevideo","Punta Carretas","20100",NA,NA,"Terraza",NA,NA,"Si",NA,"No","1",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","2",NA,"2","Departamento",NA,NA,NA,64,92,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450730889","Apartamento En Punta Carretas En Edificio De Calidad. - Ref: 3572","MLU1474","Venta","Apartamentos",170000,"USD","used","Montevideo","Montevideo","Punta Carretas","20100",NA,NA,"Terraza",NA,NA,"Si",NA,"No","1",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","1",NA,"1","Departamento",NA,NA,NA,44,55,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450730093","Excelente Ubicaci<f3>n. A Estrenar. - Ref: 2489","MLU1474","Venta","Apartamentos",4e+05,"USD","used","Montevideo","Montevideo","Punta Carretas","20100",NA,NA,"No",NA,NA,"Si",NA,"Si","1",NA,NA,NA,"Si","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","N","2",NA,"3","Departamento",NA,NA,NA,0,115,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Si",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449721780","Imperdible!! Excelente Ubicaci<f3>n. Porteria 24hs.","MLU1474","Venta","Apartamentos",120000,"USD","used","Cord<f3>n","Montevideo","18 de Julio y Barbato 0",NA,NA,NA,"No","No","No","S<ed>","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta",NA,"1",NA,"1","Departamento","Muy bueno","3700","Muy buena",50,50,"Frente","M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobre calle",NA,NA,NA,NA,NA,NA,NA,NA,"Usado",NA,NA,NA,NA,NA,"3",NA,"M<e1>s de 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451072176","Venta Casa De 2 Dormitorios Padr<f3>n <da>nico Si Banco","MLU1468","Venta","Casas",110000,"USD","not_specified","La Comercial","Montevideo","PAGOLA Y JUSTICIA 0000",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"1",NA,"2","Casa","Regular",NA,NA,90,90,NA,"M<e1>s de 40 a<f1>os","S<ed>","No","No","No","No","No","S<ed>","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449960199","Apto De Dos Dorm Un Ba<f1>o. Cocina Definida Con Terraza Lavade","MLU1474","Venta","Apartamentos",155000,"USD","used","Parque Batlle","Montevideo","Avda Italia  y Fco Sim<f3>n 0000",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta",NA,"1",NA,"2","Departamento",NA,NA,NA,58,60,NA,"Max 30 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451320393","Pr<f3>ximo A Zoo! Pb Con Patio. 2 Dorm. Gc $1100 Aprox","MLU1474","Venta","Apartamentos",115000,"USD","used","Parque Batlle","Montevideo","Rossell esq Liber Arce 0000",NA,NA,NA,"No","No","No","S<ed>","No","No","No","No","No","No","No","S<ed>","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta",NA,"1","6","2","Departamento","Muy bueno","1100","Muy buena",49,54,"Interno","M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU448422158","Carrasco Sur. Cerca De Embajadas","MLU1468","Venta","Casas",450000,"USD","not_specified","Carrasco","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Casas","Venta",NA,"2",NA,"3","Casa",NA,NA,NA,340,600,NA,"1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450960090","Casa En Planta Alta. 3 Dormitorios. Patio. Cord<f3>n. Muy Buena","MLU1468","Venta","Casas",195000,"USD","used","Cord<f3>n","Montevideo","Blanes esq. Canelones 1",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"2",NA,"3","Casa","Muy bueno",NA,"Muy buena",80,80,NA,"M<e1>s de 40 a<f1>os","No","No","No","No","No","No","No","No",NA,"Sobre calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451157482","Casa Ciudad Vieja  En Venta - Bartolome Mitre","MLU1468","Venta","Casas",1200000,"USD","not_specified","Ciudad Vieja","Montevideo","gran punto de Ciudad Vieja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Casas","Venta",NA,"4",NA,"M<e1>s de 4","Casa","A refaccionar",NA,NA,2198,2198,NA,"Max 40 a<f1>os","S<ed>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,"De Lunes a Viernes. 10:00 hasta 18:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450730116","Apartamento A Estrenar A La Venta En El Prado - Ref: 2571","MLU1474","Venta","Apartamentos",309400,"USD","used","Montevideo","Montevideo","Prado","20100",NA,NA,"Terraza",NA,NA,"Si",NA,"Si","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","N","2",NA,"3","Departamento",NA,NA,NA,0,125,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Si",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449635295","Monoambiente 3er Piso En Construcci<f3>n En Pocitos - Ref: 34482","MLU1474","Venta","Apartamentos",102000,"USD","used","Montevideo","Montevideo","Pocitos","20100",NA,NA,"No",NA,NA,"Si",NA,"No","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","0",NA,"0","Departamento",NA,NA,NA,0,34,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449144443","26 De Marzo Y Buxareo. Ed Infinity 26","MLU1474","Venta","Apartamentos",240000,"USD","used","Pocitos","Montevideo","26 DE MARZO Y BUXAREO. ED. INFINITY 26 0000",NA,NA,NA,"S<ed>","No","No","S<ed>","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","S<ed>","No","No","No","S<ed>","No","No","No","S<ed>","S<ed>","No","S<ed>","No","No","No","S<ed>","No","No","Apartamentos","Venta","No","1",NA,"1","Penthouse","Excelente",NA,"Buena",84,84,"Frente","A estrenar",NA,NA,NA,NA,NA,NA,NA,NA,"No","Otro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451190638","100% Libre De I.r.p.f. Invierta En Calidad Gala. Moderno","MLU1474","Venta","Apartamentos",185000,"USD","used","La Blanqueada","Montevideo","8 de octubre y Estero Bellaco 0",NA,NA,NA,"S<ed>","No","No","No","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","Apartamentos","Venta",NA,"1",NA,"2","Departamento",NA,NA,"Muy buena",77,77,NA,"En construcci<f3>n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449470758","Venta Apto Cordon","MLU1474","Venta","Apartamentos",165000,"USD","used","Cord<f3>n","Montevideo","uruguay  2127",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta",NA,"1",NA,"2","Departamento",NA,NA,"Buena",73,73,NA,"M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450730898","Penthouse En Punta Carretas En Edificio De Calidad - Ref: 3589","MLU1474","Venta","Apartamentos",252000,"USD","used","Montevideo","Montevideo","Punta Carretas","20100",NA,NA,"Grande",NA,NA,"Si",NA,"No","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","1",NA,"2","Departamento",NA,NA,NA,53,69,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450730901","Monoambiente En Punta Carretas En Edificio De Calidad - Ref: 3581","MLU1474","Venta","Apartamentos",129000,"USD","used","Montevideo","Montevideo","Punta Carretas","20100",NA,NA,"Terraza",NA,NA,"Si",NA,"No","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","1",NA,"0","Departamento",NA,NA,NA,32,41,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450730902","Monoambiente En Punta Carretas En Edificio De Calidad - Ref: 3584","MLU1474","Venta","Apartamentos",131000,"USD","used","Montevideo","Montevideo","Punta Carretas","20100",NA,NA,"Terraza",NA,NA,"Si",NA,"No","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","1",NA,"0","Departamento",NA,NA,NA,32,41,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450730877","Monoambiente En Punta Carretas En Edificio De Calidad - Ref: 3562","MLU1474","Venta","Apartamentos",108000,"USD","used","Montevideo","Montevideo","Punta Carretas","20100",NA,NA,"c/Lavadero",NA,NA,"Si",NA,"No","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","1",NA,"0","Departamento",NA,NA,NA,30,37,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU449468672","Alma Brava. Edif. 1er Nivel Con Sello Arq. Klotz","MLU1474","Venta","Apartamentos",223187,"USD","used","Centro","Montevideo","ALMA BRAVA. EDIF. 1ER NIVEL CON SELLO ARQ. KLOTZ 0000",NA,NA,NA,"S<ed>","No","No","S<ed>","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","S<ed>","No","No","No","S<ed>","No","No","Apartamentos","Venta","No","1",NA,"2","Departamento","Bueno",NA,"Buena",89,89,"Frente","En construcci<f3>n",NA,NA,NA,NA,NA,NA,NA,NA,"No","Otro",NA,NA,NA,NA,NA,NA,NA,NA,"Usado",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451158213","Apartamento Cord<f3>n  En Venta - Acevedo Diaz","MLU1474","Venta","Apartamentos",101000,"USD","not_specified","Cord<f3>n","Montevideo","Acevedo Diaz prox. Rivera",NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apartamentos","Venta",NA,"1","8","1","PH",NA,NA,NA,40,47,NA,"Max 05 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lunes a Viernes. 10:00 hasta 18:00",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450123051","Venta Apartamento 1 Ambiente Con Renta Zona Malvin","MLU1474","Venta","Apartamentos",105000,"USD","not_specified","Malvin","Montevideo","Almeria y Yaco 7777",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","No","No","S<ed>","S<ed>","No","No","No","No","No","S<ed>","No","No","Apartamentos","Venta","No","1",NA,"No tiene","Departamento","Excelente","2000","Muy buena",24,24,"Contrafrente","A estrenar",NA,NA,NA,NA,NA,NA,NA,NA,"No","Sobre calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU450730860","Monoambiente En Punta Carretas En Edificio De Calidad. - Ref: 3557","MLU1474","Venta","Apartamentos",127000,"USD","used","Montevideo","Montevideo","Punta Carretas","20100",NA,NA,"Terraza",NA,NA,"Si",NA,"No","0",NA,NA,NA,"No","No",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Apartamentos","Venta","S<ed>","1",NA,"0","Departamento",NA,NA,NA,36,46,NA,"Sin definir",NA,NA,NA,NA,NA,NA,NA,NA,"Opcional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
